27;3;6;0;1.37852;0.664062;electron
29;5;8;0;1.50326;0.000740051;electron
9;5;12;0;2.04869;0.410156;electron
33;5;11;0;1.74311;0.773438;electron
32;4;8;0;1.35904;0.0161133;electron
22;5;8;0;1.12767;0.000495911;electron
34;4;10;0;1.81278;0.000774384;electron
32;3;8;0;1.51363;0.00151825;electron
27;4;8;0;1.73254;0.000207901;electron
28;4;10;0;1.53949;0.00119781;muon
36;5;8;0;1.54838;0.00119781;muon
15;4;8;0;0.837228;0.00069809;muon
35;4;8;0;0.864758;0.00069809;muon
17;5;6;0;1.04375;0.000486374;electron
35;4;10;0;1.20695;0.001091;muon
25;3;8;0;1.22666;0.001091;muon
24;5;8;0;1.57725;0.0050354;muon
35;4;8;0;1.62037;0.0050354;muon
29;4;11;0;1.31168;0.000207901;electron
35;3;4;0;1.2634;0.458984;electron
34;5;8;0;1.49751;0.000161171;muon
25;4;10;0;1.50876;0.000161171;muon
18;4;6;0;1.36571;0.671875;electron
28;4;8;0;1.37788;0.000473022;muon
27;3;7;0;1.53369;0.000473022;muon
18;4;9;0;1.59457;0.00154877;muon
37;4;7;1;1.62258;0.00154877;muon
33;6;8;0;1.58205;0.75;electron
24;3;8;0;1.16144;0.000999451;electron
29;5;8;0;1.79815;0.00497437;electron
32;4;8;0;1.28732;0.00126648;muon
31;4;7;0;1.39099;0.00126648;muon
33;4;8;0;1.10551;0.746094;electron
35;2;10;0;1.30884;0.00174713;muon
43;3;8;1;1.33915;0.00174713;muon
34;3;10;0;1.36574;0.00215149;muon
32;4;8;0;1.43769;0.00215149;muon
37;5;10;0;1.66979;0.328125;electron
21;4;8;0;1.40571;0.0161133;electron
35;4;9;0;2.27797;0.800781;electron
30;3;8;0;1.63666;0.000207901;electron
34;4;8;0;1.04264;0.263672;electron
30;6;10;0;0.969973;0.209961;electron
38;4;8;0;1.42062;0.761719;electron
27;4;8;0;1.12789;0.000724792;muon
30;5;8;0;1.1716;0.000724792;muon
35;2;7;0;1.28482;0.000207901;electron
37;3;7;0;0.958449;0.00753784;muon
0;3;8;1;0.964602;0.00753784;muon
32;3;6;0;1.36619;0.000274658;muon
38;5;8;0;1.37971;0.000274658;muon
36;4;6;0;0.617799;7.34329e-05;muon
32;5;8;0;0.674314;7.34329e-05;muon
32;4;6;0;1.32956;0.00166321;muon
31;4;9;0;1.33697;0.00166321;muon
0;5;8;0;1.34714;0.0017395;muon
40;4;7;0;1.42683;0.0017395;muon
33;4;8;0;1.54763;0.000274658;muon
27;4;8;0;1.57429;0.000274658;muon
34;3;8;0;1.65405;0.785156;electron
38;5;10;0;1.45329;0.8125;electron
24;3;8;0;1.41833;0.00294495;muon
30;4;8;0;1.46077;0.00294495;muon
20;4;9;0;0.739315;0.257812;electron
36;4;9;0;0.98679;0.0148926;electron
28;3;8;0;1.40039;0.000671387;muon
29;4;8;0;1.51692;0.000671387;muon
30;4;8;0;1.28148;0.000999451;muon
36;5;8;0;1.39071;0.000999451;muon
31;4;6;0;1.3653;0.00119781;electron
33;4;8;0;0.832661;4.1008e-05;muon
35;4;7;0;0.888385;4.1008e-05;muon
36;5;8;0;1.39907;0.000379562;muon
